"Number","CurrentPath","ArchiveTarget","TargetParentDirectory","TargetParentExists","CurrentPathExists","ArchiveTargetExists","RiskBucket","SourceRefFileCount","SourceRefFiles","ReplacementRule","RewriteHitCount","AgentBoardStaleRisk","AgentBoardSourceFiles","HumanNavigationRisk","HumanNavigationSourceFiles","DocsSourceFiles","ScriptsRefs","TestsRefs","OverwriteRisk","Blockers","CandidateAction","PostMoveValidationCommand"
"606","docs/v7_148_batch_002_rescan_execution_closeout.yaml","docs/archive/phases/v7/v7_148_batch_002_rescan_execution_closeout.yaml","docs\archive\phases\v7","True","True","False","agent_board_plus_docs","3",".agent_board/CHECKPOINT.md; docs/v7_153_batch_003_exact_finding_recovery.md; docs/v7_156_batch_003_rescan_authorization_gate.md","docs/v7_148_batch_002_rescan_execution_closeout.yaml -> docs/archive/phases/v7/v7_148_batch_002_rescan_execution_closeout.yaml","3","True",".agent_board/CHECKPOINT.md","False","","docs/v7_153_batch_003_exact_finding_recovery.md; docs/v7_156_batch_003_rescan_authorization_gate.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"607","docs/v7_153_batch_003_exact_finding_recovery.md","docs/archive/phases/v7/v7_153_batch_003_exact_finding_recovery.md","docs\archive\phases\v7","True","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v7_153_batch_003_exact_finding_recovery.md -> docs/archive/phases/v7/v7_153_batch_003_exact_finding_recovery.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"608","docs/v7_156_batch_003_rescan_authorization_gate.md","docs/archive/phases/v7/v7_156_batch_003_rescan_authorization_gate.md","docs\archive\phases\v7","True","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v7_156_batch_003_rescan_authorization_gate.md -> docs/archive/phases/v7/v7_156_batch_003_rescan_authorization_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"609","docs/v7_157_batch_003_rescan_execution_closeout.yaml","docs/archive/phases/v7/v7_157_batch_003_rescan_execution_closeout.yaml","docs\archive\phases\v7","True","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v7_157_batch_003_rescan_execution_closeout.yaml -> docs/archive/phases/v7/v7_157_batch_003_rescan_execution_closeout.yaml","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"610","docs/v7_169_agent_board_and_validator_patch_gate_closeout.md","docs/archive/phases/v7/v7_169_agent_board_and_validator_patch_gate_closeout.md","docs\archive\phases\v7","True","True","False","agent_board_plus_docs","2",".agent_board/CHECKPOINT.md; docs/v7_169_agent_board_and_validator_patch_gate_closeout.md","docs/v7_169_agent_board_and_validator_patch_gate_closeout.md -> docs/archive/phases/v7/v7_169_agent_board_and_validator_patch_gate_closeout.md","2","True",".agent_board/CHECKPOINT.md","False","","docs/v7_169_agent_board_and_validator_patch_gate_closeout.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"611","docs/v7_169_agent_board_and_validator_patch_gate_closeout.yaml","docs/archive/phases/v7/v7_169_agent_board_and_validator_patch_gate_closeout.yaml","docs\archive\phases\v7","True","True","False","agent_board_plus_docs","2",".agent_board/CHECKPOINT.md; docs/v7_169_agent_board_and_validator_patch_gate_closeout.md","docs/v7_169_agent_board_and_validator_patch_gate_closeout.yaml -> docs/archive/phases/v7/v7_169_agent_board_and_validator_patch_gate_closeout.yaml","2","True",".agent_board/CHECKPOINT.md","False","","docs/v7_169_agent_board_and_validator_patch_gate_closeout.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"612","docs/v7_169_agent_board_and_validator_patch_gate.md","docs/archive/phases/v7/v7_169_agent_board_and_validator_patch_gate.md","docs\archive\phases\v7","True","True","False","agent_board_plus_docs","2",".agent_board/CHECKPOINT.md; docs/v7_169_agent_board_and_validator_patch_gate_closeout.md","docs/v7_169_agent_board_and_validator_patch_gate.md -> docs/archive/phases/v7/v7_169_agent_board_and_validator_patch_gate.md","2","True",".agent_board/CHECKPOINT.md","False","","docs/v7_169_agent_board_and_validator_patch_gate_closeout.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"613","docs/v7_169_agent_board_and_validator_patch_gate.yaml","docs/archive/phases/v7/v7_169_agent_board_and_validator_patch_gate.yaml","docs\archive\phases\v7","True","True","False","agent_board_plus_docs","2",".agent_board/CHECKPOINT.md; docs/v7_169_agent_board_and_validator_patch_gate_closeout.md","docs/v7_169_agent_board_and_validator_patch_gate.yaml -> docs/archive/phases/v7/v7_169_agent_board_and_validator_patch_gate.yaml","2","True",".agent_board/CHECKPOINT.md","False","","docs/v7_169_agent_board_and_validator_patch_gate_closeout.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"614","docs/v7_200_smart_commander_portable_protocol_extraction_gate.md","docs/archive/phases/v7/v7_200_smart_commander_portable_protocol_extraction_gate.md","docs\archive\phases\v7","True","True","False","human_navigation","6","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md; docs/v7_200_smart_commander_portable_protocol_extraction_gate.md; docs/v7_201_smart_commander_reuse_package_index_gate.md; docs/v7_203_smart_commander_portable_release_candidate_gate.md; README.md","docs/v7_200_smart_commander_portable_protocol_extraction_gate.md -> docs/archive/phases/v7/v7_200_smart_commander_portable_protocol_extraction_gate.md","9","False","","True","README.md","docs/v7_200_smart_commander_portable_protocol_extraction_gate.md; docs/v7_201_smart_commander_reuse_package_index_gate.md; docs/v7_203_smart_commander_portable_release_candidate_gate.md","","","False","human_navigation_review_required","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"615","docs/v7_201_smart_commander_reuse_package_index_gate.md","docs/archive/phases/v7/v7_201_smart_commander_reuse_package_index_gate.md","docs\archive\phases\v7","True","True","False","human_navigation","5","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md; docs/v7_201_smart_commander_reuse_package_index_gate.md; docs/v7_203_smart_commander_portable_release_candidate_gate.md; README.md","docs/v7_201_smart_commander_reuse_package_index_gate.md -> docs/archive/phases/v7/v7_201_smart_commander_reuse_package_index_gate.md","10","False","","True","README.md","docs/v7_201_smart_commander_reuse_package_index_gate.md; docs/v7_203_smart_commander_portable_release_candidate_gate.md","","","False","human_navigation_review_required","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"616","docs/v7_202_smart_commander_external_adoption_readiness_gate.md","docs/archive/phases/v7/v7_202_smart_commander_external_adoption_readiness_gate.md","docs\archive\phases\v7","True","True","False","human_navigation","5","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md; docs/v7_202_smart_commander_external_adoption_readiness_gate.md; docs/v7_203_smart_commander_portable_release_candidate_gate.md; README.md","docs/v7_202_smart_commander_external_adoption_readiness_gate.md -> docs/archive/phases/v7/v7_202_smart_commander_external_adoption_readiness_gate.md","8","False","","True","README.md","docs/v7_202_smart_commander_external_adoption_readiness_gate.md; docs/v7_203_smart_commander_portable_release_candidate_gate.md","","","False","human_navigation_review_required","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"617","docs/v7_203_smart_commander_portable_release_candidate_gate.md","docs/archive/phases/v7/v7_203_smart_commander_portable_release_candidate_gate.md","docs\archive\phases\v7","True","True","False","human_navigation","5","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md; docs/v7_203_smart_commander_portable_release_candidate_gate.md; docs/v7_205_static_review_console_mockup_spec_gate.md; README.md","docs/v7_203_smart_commander_portable_release_candidate_gate.md -> docs/archive/phases/v7/v7_203_smart_commander_portable_release_candidate_gate.md","13","False","","True","README.md","docs/v7_203_smart_commander_portable_release_candidate_gate.md; docs/v7_205_static_review_console_mockup_spec_gate.md","","","False","human_navigation_review_required","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"618","docs/v7_205_static_review_console_mockup_spec_gate.md","docs/archive/phases/v7/v7_205_static_review_console_mockup_spec_gate.md","docs\archive\phases\v7","True","True","False","human_navigation","10","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md; docs/archive/DOCS_ARCHIVE_C1J_DOCS_ONLY_REFERENCE_REWRITE_PACKAGE_DRY_RUN.md; docs/archive/DOCS_ARCHIVE_C1K_DOCS_ONLY_REFERENCE_REWRITE_AUTHORIZATION_PACKAGE_DRY_RUN.md; docs/archive/DOCS_ARCHIVE_C1O_REWRITE_EXECUTION_RECORD.md; docs/v7_205_static_review_console_mockup_spec_gate.md; docs/v7_206_static_review_console_mockup_file_gate.md; docs/v7_208_static_mockup_visual_polish_or_pause_decision_gate.md; docs/v7_211_static_mockup_accessibility_review_gate.md; README.md","docs/v7_205_static_review_console_mockup_spec_gate.md -> docs/archive/phases/v7/v7_205_static_review_console_mockup_spec_gate.md","19","False","","True","README.md","docs/v7_205_static_review_console_mockup_spec_gate.md; docs/v7_206_static_review_console_mockup_file_gate.md; docs/v7_208_static_mockup_visual_polish_or_pause_decision_gate.md; docs/v7_211_static_mockup_accessibility_review_gate.md","","","False","human_navigation_review_required","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"619","docs/v7_206_static_review_console_mockup_file_gate.md","docs/archive/phases/v7/v7_206_static_review_console_mockup_file_gate.md","docs\archive\phases\v7","True","True","False","human_navigation","7","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md; docs/archive/phases/v7/v7_207_static_mockup_review_and_index_gate.md; docs/v7_206_static_review_console_mockup_file_gate.md; docs/v7_208_static_mockup_visual_polish_or_pause_decision_gate.md; docs/v7_211_static_mockup_accessibility_review_gate.md; README.md","docs/v7_206_static_review_console_mockup_file_gate.md -> docs/archive/phases/v7/v7_206_static_review_console_mockup_file_gate.md","10","False","","True","README.md","docs/v7_206_static_review_console_mockup_file_gate.md; docs/v7_208_static_mockup_visual_polish_or_pause_decision_gate.md; docs/v7_211_static_mockup_accessibility_review_gate.md","","","False","human_navigation_review_required","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"620","docs/v7_208_static_mockup_visual_polish_or_pause_decision_gate.md","docs/archive/phases/v7/v7_208_static_mockup_visual_polish_or_pause_decision_gate.md","docs\archive\phases\v7","True","True","False","human_navigation","6","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md; docs/archive/DOCS_ARCHIVE_C1J_DOCS_ONLY_REFERENCE_REWRITE_PACKAGE_DRY_RUN.md; docs/archive/DOCS_ARCHIVE_C1K_DOCS_ONLY_REFERENCE_REWRITE_AUTHORIZATION_PACKAGE_DRY_RUN.md; docs/archive/DOCS_ARCHIVE_C1O_REWRITE_EXECUTION_RECORD.md; README.md","docs/v7_208_static_mockup_visual_polish_or_pause_decision_gate.md -> docs/archive/phases/v7/v7_208_static_mockup_visual_polish_or_pause_decision_gate.md","14","False","","True","README.md","","","","False","human_navigation_review_required","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"621","docs/v7_209_static_mockup_product_copy_cleanup_gate.md","docs/archive/phases/v7/v7_209_static_mockup_product_copy_cleanup_gate.md","docs\archive\phases\v7","True","True","False","human_navigation","6","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md; docs/v7_208_static_mockup_visual_polish_or_pause_decision_gate.md; docs/v7_209_static_mockup_product_copy_cleanup_gate.md; docs/v7_211_static_mockup_accessibility_review_gate.md; README.md","docs/v7_209_static_mockup_product_copy_cleanup_gate.md -> docs/archive/phases/v7/v7_209_static_mockup_product_copy_cleanup_gate.md","6","False","","True","README.md","docs/v7_208_static_mockup_visual_polish_or_pause_decision_gate.md; docs/v7_209_static_mockup_product_copy_cleanup_gate.md; docs/v7_211_static_mockup_accessibility_review_gate.md","","","False","human_navigation_review_required","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"622","docs/v7_211_static_mockup_accessibility_review_gate.md","docs/archive/phases/v7/v7_211_static_mockup_accessibility_review_gate.md","docs\archive\phases\v7","True","True","False","human_navigation","3","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md; README.md","docs/v7_211_static_mockup_accessibility_review_gate.md -> docs/archive/phases/v7/v7_211_static_mockup_accessibility_review_gate.md","9","False","","True","README.md","","","","False","human_navigation_review_required","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"623","docs/v7_212_static_mockup_accessibility_patch_gate.md","docs/archive/phases/v7/v7_212_static_mockup_accessibility_patch_gate.md","docs\archive\phases\v7","True","True","False","human_navigation","5","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md; docs/v7_211_static_mockup_accessibility_review_gate.md; docs/v7_212_static_mockup_accessibility_patch_gate.md; README.md","docs/v7_212_static_mockup_accessibility_patch_gate.md -> docs/archive/phases/v7/v7_212_static_mockup_accessibility_patch_gate.md","5","False","","True","README.md","docs/v7_211_static_mockup_accessibility_review_gate.md; docs/v7_212_static_mockup_accessibility_patch_gate.md","","","False","human_navigation_review_required","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"624","docs/v7_214_mainline_backlog_review_after_static_mockup_gate.md","docs/archive/phases/v7/v7_214_mainline_backlog_review_after_static_mockup_gate.md","docs\archive\phases\v7","True","True","False","human_navigation","3","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md; README.md","docs/v7_214_mainline_backlog_review_after_static_mockup_gate.md -> docs/archive/phases/v7/v7_214_mainline_backlog_review_after_static_mockup_gate.md","5","False","","True","README.md","","","","False","human_navigation_review_required","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"625","docs/v7_215_v10_12_provider_fingerprint_activation_readiness_review_gate.md","docs/archive/phases/v7/v7_215_v10_12_provider_fingerprint_activation_readiness_review_gate.md","docs\archive\phases\v7","True","True","False","human_navigation","4","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md; docs/v7_214_mainline_backlog_review_after_static_mockup_gate.md; README.md","docs/v7_215_v10_12_provider_fingerprint_activation_readiness_review_gate.md -> docs/archive/phases/v7/v7_215_v10_12_provider_fingerprint_activation_readiness_review_gate.md","6","False","","True","README.md","docs/v7_214_mainline_backlog_review_after_static_mockup_gate.md","","","False","human_navigation_review_required","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"626","docs/v7_216_v10_12_provider_fingerprint_activation_briefing_gate.md","docs/archive/phases/v7/v7_216_v10_12_provider_fingerprint_activation_briefing_gate.md","docs\archive\phases\v7","True","True","False","human_navigation","3","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md; README.md","docs/v7_216_v10_12_provider_fingerprint_activation_briefing_gate.md -> docs/archive/phases/v7/v7_216_v10_12_provider_fingerprint_activation_briefing_gate.md","3","False","","True","README.md","","","","False","human_navigation_review_required","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"627","docs/v7_219_release_readiness_delta_after_static_and_provider_prep_gate.md","docs/archive/phases/v7/v7_219_release_readiness_delta_after_static_and_provider_prep_gate.md","docs\archive\phases\v7","True","True","False","human_navigation","5","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md; docs/archive/phases/v7/v7_218_mainline_post_provider_briefing_backlog_gate.md; docs/archive/phases/v7/v7_220_release_delta_index_and_quality_stop_gate.md; README.md","docs/v7_219_release_readiness_delta_after_static_and_provider_prep_gate.md -> docs/archive/phases/v7/v7_219_release_readiness_delta_after_static_and_provider_prep_gate.md","5","False","","True","README.md","","","","False","human_navigation_review_required","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"628","docs/v7_224_mainline_status_freshness_alignment_gate.md","docs/archive/phases/v7/v7_224_mainline_status_freshness_alignment_gate.md","docs\archive\phases\v7","True","True","False","agent_board_only","1",".agent_board/VALIDATION_LOG.md","docs/v7_224_mainline_status_freshness_alignment_gate.md -> docs/archive/phases/v7/v7_224_mainline_status_freshness_alignment_gate.md","2","True",".agent_board/VALIDATION_LOG.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"629","docs/v7_224a_autopilot_rule_intake_hardening_gate.md","docs/archive/phases/v7/v7_224a_autopilot_rule_intake_hardening_gate.md","docs\archive\phases\v7","True","True","False","agent_board_only","1",".agent_board/VALIDATION_LOG.md","docs/v7_224a_autopilot_rule_intake_hardening_gate.md -> docs/archive/phases/v7/v7_224a_autopilot_rule_intake_hardening_gate.md","1","True",".agent_board/VALIDATION_LOG.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"630","docs/v7_226_image_workflow_product_return_gate.md","docs/archive/phases/v7/v7_226_image_workflow_product_return_gate.md","docs\archive\phases\v7","True","True","False","agent_board_only","1",".agent_board/VALIDATION_LOG.md","docs/v7_226_image_workflow_product_return_gate.md -> docs/archive/phases/v7/v7_226_image_workflow_product_return_gate.md","1","True",".agent_board/VALIDATION_LOG.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"631","docs/v7_227_prompt_package_builder_taskbook_gate.md","docs/archive/phases/v7/v7_227_prompt_package_builder_taskbook_gate.md","docs\archive\phases\v7","True","True","False","agent_board_plus_docs","4",".agent_board/VALIDATION_LOG.md; docs/product_image_workflow_runbook.md; docs/v7_226_image_workflow_product_return_gate.md; docs/v7_236_product_image_workflow_A5_readiness_review_gate.md","docs/v7_227_prompt_package_builder_taskbook_gate.md -> docs/archive/phases/v7/v7_227_prompt_package_builder_taskbook_gate.md","4","True",".agent_board/VALIDATION_LOG.md","False","","docs/product_image_workflow_runbook.md; docs/v7_226_image_workflow_product_return_gate.md; docs/v7_236_product_image_workflow_A5_readiness_review_gate.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"632","docs/v7_228_product_image_prompt_package_template_instance_gate.md","docs/archive/phases/v7/v7_228_product_image_prompt_package_template_instance_gate.md","docs\archive\phases\v7","True","True","False","agent_board_plus_docs","2",".agent_board/VALIDATION_LOG.md; docs/v7_228_product_image_prompt_package_template_instance_gate.md","docs/v7_228_product_image_prompt_package_template_instance_gate.md -> docs/archive/phases/v7/v7_228_product_image_prompt_package_template_instance_gate.md","2","True",".agent_board/VALIDATION_LOG.md","False","","docs/v7_228_product_image_prompt_package_template_instance_gate.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"633","docs/v7_229_prompt_package_human_review_checklist_gate.md","docs/archive/phases/v7/v7_229_prompt_package_human_review_checklist_gate.md","docs\archive\phases\v7","True","True","False","agent_board_plus_docs","2",".agent_board/VALIDATION_LOG.md; docs/v7_229_prompt_package_human_review_checklist_gate.md","docs/v7_229_prompt_package_human_review_checklist_gate.md -> docs/archive/phases/v7/v7_229_prompt_package_human_review_checklist_gate.md","2","True",".agent_board/VALIDATION_LOG.md","False","","docs/v7_229_prompt_package_human_review_checklist_gate.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"634","docs/v7_230_prompt_package_a5_authorization_handoff_gate.md","docs/archive/phases/v7/v7_230_prompt_package_a5_authorization_handoff_gate.md","docs\archive\phases\v7","True","True","False","agent_board_plus_docs","2",".agent_board/VALIDATION_LOG.md; docs/v7_230_prompt_package_a5_authorization_handoff_gate.md","docs/v7_230_prompt_package_a5_authorization_handoff_gate.md -> docs/archive/phases/v7/v7_230_prompt_package_a5_authorization_handoff_gate.md","2","True",".agent_board/VALIDATION_LOG.md","False","","docs/v7_230_prompt_package_a5_authorization_handoff_gate.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"635","docs/v7_231_review_console_asset_status_taxonomy_gate.md","docs/archive/phases/v7/v7_231_review_console_asset_status_taxonomy_gate.md","docs\archive\phases\v7","True","True","False","agent_board_plus_docs","2",".agent_board/VALIDATION_LOG.md; docs/v7_231_review_console_asset_status_taxonomy_gate.md","docs/v7_231_review_console_asset_status_taxonomy_gate.md -> docs/archive/phases/v7/v7_231_review_console_asset_status_taxonomy_gate.md","2","True",".agent_board/VALIDATION_LOG.md","False","","docs/v7_231_review_console_asset_status_taxonomy_gate.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
