"Number","CurrentPath","ArchiveTarget","SourceFile","SourceScope","HitCount","Bucket","ArchiveTargetExists","CurrentPathExists","ExecutionSafeNow","BlockReason"
"612","docs/v7_169_agent_board_and_validator_patch_gate.md","docs/archive/phases/v7/v7_169_agent_board_and_validator_patch_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_plus_docs","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"613","docs/v7_169_agent_board_and_validator_patch_gate.yaml","docs/archive/phases/v7/v7_169_agent_board_and_validator_patch_gate.yaml",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_plus_docs","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"648","docs/v7_51e_read_only_bridge_adapter_schema_validation_report.md","docs/archive/phases/v7/v7_51e_read_only_bridge_adapter_schema_validation_report.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_plus_docs","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"649","docs/v7_51e_read_only_bridge_adapter_schema_validation_result.yaml","docs/archive/phases/v7/v7_51e_read_only_bridge_adapter_schema_validation_result.yaml",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_plus_docs","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"650","docs/v7_51f_read_only_bridge_adapter_security_gate_validation_report.md","docs/archive/phases/v7/v7_51f_read_only_bridge_adapter_security_gate_validation_report.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_plus_docs","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"651","docs/v7_51f_read_only_bridge_adapter_security_gate_validation_result.yaml","docs/archive/phases/v7/v7_51f_read_only_bridge_adapter_security_gate_validation_result.yaml",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_plus_docs","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"652","docs/v7_51g_read_only_bridge_adapter_fixture_regression_report.md","docs/archive/phases/v7/v7_51g_read_only_bridge_adapter_fixture_regression_report.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_plus_docs","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"653","docs/v7_51g_read_only_bridge_adapter_fixture_regression_result.yaml","docs/archive/phases/v7/v7_51g_read_only_bridge_adapter_fixture_regression_result.yaml",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_plus_docs","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"654","docs/v7_51h_read_only_bridge_adapter_validation_closeout.md","docs/archive/phases/v7/v7_51h_read_only_bridge_adapter_validation_closeout.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"656","docs/v8_007_A4_8_mutation_live_run_docs_only.md","docs/archive/phases/v8/v8_007_A4_8_mutation_live_run_docs_only.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"657","docs/v8_008_A4_8_controlled_failure_recovery_drill.md","docs/archive/phases/v8/v8_008_A4_8_controlled_failure_recovery_drill.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"658","docs/v8_010_A4_8_comprehensive_validation_closeout.md","docs/archive/phases/v8/v8_010_A4_8_comprehensive_validation_closeout.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"659","docs/v8_011_route_B_multi_product_expansion_selection_gate.md","docs/archive/phases/v8/v8_011_route_B_multi_product_expansion_selection_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"660","docs/v8_012_second_product_candidate_and_brief_gate.md","docs/archive/phases/v8/v8_012_second_product_candidate_and_brief_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"661","docs/v8_013_second_product_prompt_package_draft_gate.md","docs/archive/phases/v8/v8_013_second_product_prompt_package_draft_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"662","docs/v8_014_second_product_prompt_static_review_gate.md","docs/archive/phases/v8/v8_014_second_product_prompt_static_review_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"663","docs/v8_015_second_product_A5_authorization_decision_gate.md","docs/archive/phases/v8/v8_015_second_product_A5_authorization_decision_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"664","docs/v8_017_second_product_failed_trial_review_or_prompt_fix_decision_gate.md","docs/archive/phases/v8/v8_017_second_product_failed_trial_review_or_prompt_fix_decision_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"665","docs/v8_018_second_product_prompt_or_runner_static_fix_gate.md","docs/archive/phases/v8/v8_018_second_product_prompt_or_runner_static_fix_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"666","docs/v8_019_second_product_second_trial_authorization_decision_gate.md","docs/archive/phases/v8/v8_019_second_product_second_trial_authorization_decision_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"667","docs/v8_020_second_product_second_trial_authorization_gate.md","docs/archive/phases/v8/v8_020_second_product_second_trial_authorization_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"668","docs/v8_022_human_review_of_second_product_second_real_output.md","docs/archive/phases/v8/v8_022_human_review_of_second_product_second_real_output.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"669","docs/v8_023_second_product_prompt_revision_plan_from_first_real_output.md","docs/archive/phases/v8/v8_023_second_product_prompt_revision_plan_from_first_real_output.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"670","docs/v8_024_second_product_prompt_v2_static_review_gate.md","docs/archive/phases/v8/v8_024_second_product_prompt_v2_static_review_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_plus_docs","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"671","docs/v8_025_second_product_next_minimal_generation_authorization_decision_gate.md","docs/archive/phases/v8/v8_025_second_product_next_minimal_generation_authorization_decision_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"672","docs/v8_026_second_product_prompt_v2_generation_authorization_gate.md","docs/archive/phases/v8/v8_026_second_product_prompt_v2_generation_authorization_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"673","docs/v8_028_second_product_prompt_v2_failed_trial_review_or_output_persistence_gate.md","docs/archive/phases/v8/v8_028_second_product_prompt_v2_failed_trial_review_or_output_persistence_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"674","docs/v8_029_runner_output_persistence_static_review_and_fix_gate.md","docs/archive/phases/v8/v8_029_runner_output_persistence_static_review_and_fix_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"675","docs/v8_030_runner_output_persistence_guard_static_code_fix_gate.md","docs/archive/phases/v8/v8_030_runner_output_persistence_guard_static_code_fix_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"676","docs/v8_031_second_product_retry_after_persistence_fix_decision_gate.md","docs/archive/phases/v8/v8_031_second_product_retry_after_persistence_fix_decision_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"677","docs/v8_032_second_product_post_persistence_fix_generation_authorization_gate.md","docs/archive/phases/v8/v8_032_second_product_post_persistence_fix_generation_authorization_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_plus_docs","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"678","docs/v8_034_human_review_of_second_product_post_persistence_fix_output.md","docs/archive/phases/v8/v8_034_human_review_of_second_product_post_persistence_fix_output.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"679","docs/v8_035_route_B_second_product_accepted_candidate_evidence_package.md","docs/archive/phases/v8/v8_035_route_B_second_product_accepted_candidate_evidence_package.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_plus_docs","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"680","docs/v8_036_route_B_multi_product_expansion_closeout.md","docs/archive/phases/v8/v8_036_route_B_multi_product_expansion_closeout.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"681","docs/v8_037_v8_product_loop_closeout_or_next_route_selection_gate.md","docs/archive/phases/v8/v8_037_v8_product_loop_closeout_or_next_route_selection_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"682","docs/v8_038_v8_product_loop_final_closeout.md","docs/archive/phases/v8/v8_038_v8_product_loop_final_closeout.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"683","docs/v8_final_retouch_route_closeout_matte_ceramic_mug_v4.md","docs/archive/phases/v8/v8_final_retouch_route_closeout_matte_ceramic_mug_v4.md",".agent_board/CHECKPOINT.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"684","docs/v8_next_route_decision_options.md","docs/archive/phases/v8/v8_next_route_decision_options.md",".agent_board/CHECKPOINT.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"685","docs/v8_product_loop_final_closeout.md","docs/archive/phases/v8/v8_product_loop_final_closeout.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"686","docs/v9_001_delivery_readiness_scope_and_asset_selection_gate.md","docs/archive/phases/v9/v9_001_delivery_readiness_scope_and_asset_selection_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"687","docs/v9_002_delivery_readiness_package_gate.md","docs/archive/phases/v9/v9_002_delivery_readiness_package_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"688","docs/v9_003_delivery_readiness_acceptance_criteria_gate.md","docs/archive/phases/v9/v9_003_delivery_readiness_acceptance_criteria_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"689","docs/v9_004_delivery_readiness_review_or_closeout_decision_gate.md","docs/archive/phases/v9/v9_004_delivery_readiness_review_or_closeout_decision_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"690","docs/v9_005_commercial_delivery_review_planning_gate.md","docs/archive/phases/v9/v9_005_commercial_delivery_review_planning_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"691","docs/v9_006_commercial_delivery_review_execution_decision_gate.md","docs/archive/phases/v9/v9_006_commercial_delivery_review_execution_decision_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"692","docs/v9_007_commercial_delivery_review_docs_only_execution_gate.md","docs/archive/phases/v9/v9_007_commercial_delivery_review_docs_only_execution_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"693","docs/v9_008_commercial_delivery_review_result_decision_gate.md","docs/archive/phases/v9/v9_008_commercial_delivery_review_result_decision_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"694","docs/v9_009_final_retouch_action_package_gate.md","docs/archive/phases/v9/v9_009_final_retouch_action_package_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"695","docs/v9_010_final_retouch_execution_or_closeout_decision_gate.md","docs/archive/phases/v9/v9_010_final_retouch_execution_or_closeout_decision_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"696","docs/v9_011_real_retouch_execution_planning_gate.md","docs/archive/phases/v9/v9_011_real_retouch_execution_planning_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"697","docs/v9_012_real_retouch_execution_authorization_decision_gate.md","docs/archive/phases/v9/v9_012_real_retouch_execution_authorization_decision_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_plus_docs","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"698","docs/v9_013_ceramic_mug_first_asset_delivery_lane_closeout_gate.md","docs/archive/phases/v9/v9_013_ceramic_mug_first_asset_delivery_lane_closeout_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"699","docs/v9_014_sports_visor_delivery_readiness_scope_and_asset_selection_gate.md","docs/archive/phases/v9/v9_014_sports_visor_delivery_readiness_scope_and_asset_selection_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"700","docs/v9_015_sports_visor_delivery_readiness_package_gate.md","docs/archive/phases/v9/v9_015_sports_visor_delivery_readiness_package_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"701","docs/v9_016_sports_visor_delivery_readiness_acceptance_criteria_gate.md","docs/archive/phases/v9/v9_016_sports_visor_delivery_readiness_acceptance_criteria_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"702","docs/v9_017_sports_visor_commercial_delivery_review_planning_gate.md","docs/archive/phases/v9/v9_017_sports_visor_commercial_delivery_review_planning_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"703","docs/v9_018_sports_visor_commercial_delivery_review_execution_decision_gate.md","docs/archive/phases/v9/v9_018_sports_visor_commercial_delivery_review_execution_decision_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_plus_docs","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"704","docs/v9_019_sports_visor_commercial_delivery_review_docs_only_execution_gate.md","docs/archive/phases/v9/v9_019_sports_visor_commercial_delivery_review_docs_only_execution_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"705","docs/v9_020_sports_visor_commercial_delivery_review_result_decision_gate.md","docs/archive/phases/v9/v9_020_sports_visor_commercial_delivery_review_result_decision_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_plus_docs","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"706","docs/v9_021_sports_visor_final_retouch_action_package_gate.md","docs/archive/phases/v9/v9_021_sports_visor_final_retouch_action_package_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"707","docs/v9_022_v9_delivery_readiness_layer_closeout_or_next_route_decision_gate.md","docs/archive/phases/v9/v9_022_v9_delivery_readiness_layer_closeout_or_next_route_decision_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"708","docs/v9_delivery_readiness_layer_closeout.md","docs/archive/phases/v9/v9_delivery_readiness_layer_closeout.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"709","docs/v9_delivery_readiness_layer_route_recommendation.md","docs/archive/phases/v9/v9_delivery_readiness_layer_route_recommendation.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"710","docs/v9_delivery_readiness_layer_route_selection_gate.md","docs/archive/phases/v9/v9_delivery_readiness_layer_route_selection_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","agent_board_plus_docs","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"576","docs/v14_002_review_console_productization_planning_gate.md","docs/archive/phases/v14/v14_002_review_console_productization_planning_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"577","docs/v14_003_review_console_information_architecture_gate.md","docs/archive/phases/v14/v14_003_review_console_information_architecture_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"578","docs/v14_004_review_console_wireframe_and_data_contract_gate.md","docs/archive/phases/v14/v14_004_review_console_wireframe_and_data_contract_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"579","docs/v14_005_review_console_static_review_and_route_closeout_gate.md","docs/archive/phases/v14/v14_005_review_console_static_review_and_route_closeout_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"580","docs/v14_006_review_console_UI_implementation_authorization_planning_gate.md","docs/archive/phases/v14/v14_006_review_console_UI_implementation_authorization_planning_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"581","docs/v14_007_review_console_docs_rendered_prototype_gate.md","docs/archive/phases/v14/v14_007_review_console_docs_rendered_prototype_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"582","docs/v14_008_review_console_docs_rendered_prototype_static_review_and_closeout_gate.md","docs/archive/phases/v14/v14_008_review_console_docs_rendered_prototype_static_review_and_closeout_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"583","docs/v14_009_review_console_static_HTML_prototype_authorization_planning_gate.md","docs/archive/phases/v14/v14_009_review_console_static_HTML_prototype_authorization_planning_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"584","docs/v14_010_review_console_static_HTML_prototype_creation_authorization_gate.md","docs/archive/phases/v14/v14_010_review_console_static_HTML_prototype_creation_authorization_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"585","docs/v14_016_review_console_static_prototype_next_route_decision_gate.md","docs/archive/phases/v14/v14_016_review_console_static_prototype_next_route_decision_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"586","docs/v14_017_review_console_static_prototype_human_route_selection.md","docs/archive/phases/v14/v14_017_review_console_static_prototype_human_route_selection.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"587","docs/v14_018_post_archive_project_route_selection_gate.md","docs/archive/phases/v14/v14_018_post_archive_project_route_selection_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"588","docs/v14_019_product_route_planning_selection_gate.md","docs/archive/phases/v14/v14_019_product_route_planning_selection_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"589","docs/v14_020_visual_eval_and_failure_taxonomy_planning_gate.md","docs/archive/phases/v14/v14_020_visual_eval_and_failure_taxonomy_planning_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"590","docs/v14_021_visual_eval_rubric_fields_planning_gate.md","docs/archive/phases/v14/v14_021_visual_eval_rubric_fields_planning_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"592","docs/v14_021b_rubric_phase_chain_reconciliation_closeout.md","docs/archive/phases/v14/v14_021b_rubric_phase_chain_reconciliation_closeout.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"593","docs/v14_022_visual_eval_decision_policy_planning_gate.md","docs/archive/phases/v14/v14_022_visual_eval_decision_policy_planning_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"594","docs/v14_023_visual_eval_failure_tag_mapping_planning_gate.md","docs/archive/phases/v14/v14_023_visual_eval_failure_tag_mapping_planning_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"595","docs/v14_024_visual_eval_minimal_seed_set_planning_gate.md","docs/archive/phases/v14/v14_024_visual_eval_minimal_seed_set_planning_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"596","docs/v14_035_visual_eval_seed_registry_static_review_gate.md","docs/archive/phases/v14/v14_035_visual_eval_seed_registry_static_review_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"597","docs/v14_036_visual_eval_seed_registry_closeout_or_expansion_route_gate.md","docs/archive/phases/v14/v14_036_visual_eval_seed_registry_closeout_or_expansion_route_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"598","docs/v14_084_pvos_lantern_v2_hero_second_review_record.md","docs/archive/phases/v14/v14_084_pvos_lantern_v2_hero_second_review_record.md",".agent_board/HANDOFF.md","agent_board","2","agent_board_mixed","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"655","docs/v8_003a_A4_8_safe_project_operator_rail_package.md","docs/archive/phases/v8/v8_003a_A4_8_safe_project_operator_rail_package.md",".agent_board/HANDOFF.md","agent_board","1","agent_board_plus_docs","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"656","docs/v8_007_A4_8_mutation_live_run_docs_only.md","docs/archive/phases/v8/v8_007_A4_8_mutation_live_run_docs_only.md",".agent_board/HANDOFF.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"657","docs/v8_008_A4_8_controlled_failure_recovery_drill.md","docs/archive/phases/v8/v8_008_A4_8_controlled_failure_recovery_drill.md",".agent_board/HANDOFF.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"658","docs/v8_010_A4_8_comprehensive_validation_closeout.md","docs/archive/phases/v8/v8_010_A4_8_comprehensive_validation_closeout.md",".agent_board/HANDOFF.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"659","docs/v8_011_route_B_multi_product_expansion_selection_gate.md","docs/archive/phases/v8/v8_011_route_B_multi_product_expansion_selection_gate.md",".agent_board/HANDOFF.md","agent_board","1","agent_board_only","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"683","docs/v8_final_retouch_route_closeout_matte_ceramic_mug_v4.md","docs/archive/phases/v8/v8_final_retouch_route_closeout_matte_ceramic_mug_v4.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"684","docs/v8_next_route_decision_options.md","docs/archive/phases/v8/v8_next_route_decision_options.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"687","docs/v9_002_delivery_readiness_package_gate.md","docs/archive/phases/v9/v9_002_delivery_readiness_package_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"688","docs/v9_003_delivery_readiness_acceptance_criteria_gate.md","docs/archive/phases/v9/v9_003_delivery_readiness_acceptance_criteria_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"576","docs/v14_002_review_console_productization_planning_gate.md","docs/archive/phases/v14/v14_002_review_console_productization_planning_gate.md",".agent_board/RUN_STATE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"577","docs/v14_003_review_console_information_architecture_gate.md","docs/archive/phases/v14/v14_003_review_console_information_architecture_gate.md",".agent_board/RUN_STATE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"578","docs/v14_004_review_console_wireframe_and_data_contract_gate.md","docs/archive/phases/v14/v14_004_review_console_wireframe_and_data_contract_gate.md",".agent_board/RUN_STATE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"579","docs/v14_005_review_console_static_review_and_route_closeout_gate.md","docs/archive/phases/v14/v14_005_review_console_static_review_and_route_closeout_gate.md",".agent_board/RUN_STATE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"580","docs/v14_006_review_console_UI_implementation_authorization_planning_gate.md","docs/archive/phases/v14/v14_006_review_console_UI_implementation_authorization_planning_gate.md",".agent_board/RUN_STATE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"581","docs/v14_007_review_console_docs_rendered_prototype_gate.md","docs/archive/phases/v14/v14_007_review_console_docs_rendered_prototype_gate.md",".agent_board/RUN_STATE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
