"Number","CurrentPath","ArchiveTarget","SourceFile","SourceScope","HitCount","Bucket","ArchiveTargetExists","CurrentPathExists","ExecutionSafeNow","BlockReason"
"645","docs/v7_241_product_image_authorization_draft_plan_ref_alignment_gate.md","docs/archive/phases/v7/v7_241_product_image_authorization_draft_plan_ref_alignment_gate.md","docs/v7_242_product_image_authorization_activation_gap_review_gate.md","non_archive_docs","1","agent_board_plus_docs","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"646","docs/v7_242_product_image_authorization_activation_gap_review_gate.md","docs/archive/phases/v7/v7_242_product_image_authorization_activation_gap_review_gate.md","docs/v7_242_product_image_authorization_activation_gap_review_gate.md","non_archive_docs","1","agent_board_plus_docs","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"647","docs/v7_243_product_image_active_authorization_package_skeleton_gate.md","docs/archive/phases/v7/v7_243_product_image_active_authorization_package_skeleton_gate.md","docs/v7_243_product_image_active_authorization_package_skeleton_gate.md","non_archive_docs","1","agent_board_plus_docs","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"648","docs/v7_51e_read_only_bridge_adapter_schema_validation_report.md","docs/archive/phases/v7/v7_51e_read_only_bridge_adapter_schema_validation_report.md","docs/v7_51h_read_only_bridge_adapter_validation_closeout.md","non_archive_docs","1","agent_board_plus_docs","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"649","docs/v7_51e_read_only_bridge_adapter_schema_validation_result.yaml","docs/archive/phases/v7/v7_51e_read_only_bridge_adapter_schema_validation_result.yaml","docs/v7_51h_read_only_bridge_adapter_validation_closeout.md","non_archive_docs","1","agent_board_plus_docs","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"650","docs/v7_51f_read_only_bridge_adapter_security_gate_validation_report.md","docs/archive/phases/v7/v7_51f_read_only_bridge_adapter_security_gate_validation_report.md","docs/v7_51h_read_only_bridge_adapter_validation_closeout.md","non_archive_docs","1","agent_board_plus_docs","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"651","docs/v7_51f_read_only_bridge_adapter_security_gate_validation_result.yaml","docs/archive/phases/v7/v7_51f_read_only_bridge_adapter_security_gate_validation_result.yaml","docs/v7_51h_read_only_bridge_adapter_validation_closeout.md","non_archive_docs","1","agent_board_plus_docs","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"652","docs/v7_51g_read_only_bridge_adapter_fixture_regression_report.md","docs/archive/phases/v7/v7_51g_read_only_bridge_adapter_fixture_regression_report.md","docs/v7_51h_read_only_bridge_adapter_validation_closeout.md","non_archive_docs","1","agent_board_plus_docs","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"653","docs/v7_51g_read_only_bridge_adapter_fixture_regression_result.yaml","docs/archive/phases/v7/v7_51g_read_only_bridge_adapter_fixture_regression_result.yaml","docs/v7_51h_read_only_bridge_adapter_validation_closeout.md","non_archive_docs","1","agent_board_plus_docs","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"655","docs/v8_003a_A4_8_safe_project_operator_rail_package.md","docs/archive/phases/v8/v8_003a_A4_8_safe_project_operator_rail_package.md","docs/v8_003a_A4_8_safe_project_operator_rail_package.md","non_archive_docs","1","agent_board_plus_docs","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"697","docs/v9_012_real_retouch_execution_authorization_decision_gate.md","docs/archive/phases/v9/v9_012_real_retouch_execution_authorization_decision_gate.md","docs/v9_013_ceramic_mug_first_asset_delivery_lane_closeout_gate.md","non_archive_docs","1","agent_board_plus_docs","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"679","docs/v8_035_route_B_second_product_accepted_candidate_evidence_package.md","docs/archive/phases/v8/v8_035_route_B_second_product_accepted_candidate_evidence_package.md","docs/v9_015_sports_visor_delivery_readiness_package_gate.md","non_archive_docs","1","agent_board_plus_docs","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"679","docs/v8_035_route_B_second_product_accepted_candidate_evidence_package.md","docs/archive/phases/v8/v8_035_route_B_second_product_accepted_candidate_evidence_package.md","docs/v9_017_sports_visor_commercial_delivery_review_planning_gate.md","non_archive_docs","2","agent_board_plus_docs","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"703","docs/v9_018_sports_visor_commercial_delivery_review_execution_decision_gate.md","docs/archive/phases/v9/v9_018_sports_visor_commercial_delivery_review_execution_decision_gate.md","docs/v9_018_sports_visor_commercial_delivery_review_execution_decision_gate.md","non_archive_docs","1","agent_board_plus_docs","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"520","docs/v10_009_third_product_minimal_generation_authorization_draft_gate.md","docs/archive/phases/v10/v10_009_third_product_minimal_generation_authorization_draft_gate.md","docs/visual_production_loop_reconstruction_premium_serum_bottle_v1.md","non_archive_docs","2","agent_board_plus_docs","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"521","docs/v10_010_third_product_minimal_generation_execution_confirmation_gate.md","docs/archive/phases/v10/v10_010_third_product_minimal_generation_execution_confirmation_gate.md","docs/visual_production_loop_reconstruction_premium_serum_bottle_v1.md","non_archive_docs","2","agent_board_plus_docs","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"522","docs/v10_012_human_review_of_third_product_first_real_output.md","docs/archive/phases/v10/v10_012_human_review_of_third_product_first_real_output.md","docs/visual_production_loop_reconstruction_premium_serum_bottle_v1.md","non_archive_docs","3","agent_board_plus_docs","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"528","docs/v10_product_loop_final_closeout.md","docs/archive/phases/v10/v10_product_loop_final_closeout.md","docs/visual_production_loop_reconstruction_premium_serum_bottle_v1.md","non_archive_docs","1","agent_board_plus_docs","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"530","docs/v10_third_product_route_closeout_premium_serum_bottle.md","docs/archive/phases/v10/v10_third_product_route_closeout_premium_serum_bottle.md","docs/visual_production_loop_reconstruction_premium_serum_bottle_v1.md","non_archive_docs","1","agent_board_plus_docs","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
